gene_id	gene_symbol	tissue	score	source
ENSG00000224157.1	HCG14	Liver	1.1931943853679286e-06	GTEx
ENSG00000204713.10	TRIM27	Liver	0.00044721395150999576	GTEx
ENSG00000212240.1	RNU6-930P	Liver	0.0	GTEx
ENSG00000204709.4	LINC01556	Liver	0.0	GTEx
ENSG00000228666.1	KRT18P1	Liver	0.0	GTEx
ENSG00000263426.2	RN7SL471P	Liver	0.0	GTEx
ENSG00000227214.2	HCG15	Liver	2.1020842194810717e-06	GTEx
ENSG00000244349.1	HCG16	Liver	4.11144193960017e-06	GTEx
ENSG00000197935.6	ZNF311	Liver	1.255806039982986e-05	GTEx
ENSG00000223677.1	OR2AD1P	Liver	0.0	GTEx
ENSG00000277661.4	XXbac-BPG258E24.10	Liver	0.0	GTEx
ENSG00000204704.2	OR2W1	Liver	0.0	GTEx
ENSG00000236909.1	OR2P1P	Liver	0.0	GTEx
ENSG00000228364.1	SAR1P1	Liver	0.0	GTEx
ENSG00000204703.5	OR2B3	Liver	0.0	GTEx
ENSG00000204702.4	OR2J1	Liver	0.0	GTEx
ENSG00000204701.1	OR2J3	Liver	0.0	GTEx
ENSG00000227206.1	XXbac-BCX196D17.5	Liver	0.0	GTEx
ENSG00000203492.3	OR2N1P	Liver	0.0	GTEx
ENSG00000204700.4	OR2J2	Liver	0.0	GTEx
ENSG00000224233.1	OR2J4P	Liver	0.0	GTEx
ENSG00000230598.1	OR2H4P	Liver	0.0	GTEx
ENSG00000232505.2	XXbac-BPG308J9.3	Liver	0.0	GTEx
ENSG00000213911.2	OR2G1P	Liver	0.0	GTEx
ENSG00000204697.3	OR2U1P	Liver	0.0	GTEx
ENSG00000242524.1	OR2U2P	Liver	0.0	GTEx
ENSG00000197171.5	OR2B4P	Liver	0.0	GTEx
ENSG00000204695.3	OR14J1	Liver	0.0	GTEx
ENSG00000230056.1	DDX6P1	Liver	0.0	GTEx
ENSG00000243729.3	OR5V1	Liver	0.0	GTEx
ENSG00000112462.8	OR12D3	Liver	0.0	GTEx
ENSG00000280236.2	OR12D2	Liver	0.0	GTEx
ENSG00000251608.1	OR12D1	Liver	0.0	GTEx
ENSG00000204694.10	OR11A1	Liver	0.0	GTEx
ENSG00000206474.8	OR10C1	Liver	0.0	GTEx
ENSG00000277881.1	XXbac-BPG13B8.11	Liver	0.0	GTEx
ENSG00000204688.9	OR2H1	Liver	0.0	GTEx
ENSG00000225797.2	UBDP1	Liver	0.0	GTEx
ENSG00000230164.1	MAS1LP1	Liver	0.0	GTEx
ENSG00000204687.4	MAS1L	Liver	0.0	GTEx
ENSG00000213900.2	RPS17P1	Liver	0.0	GTEx
ENSG00000229274.1	XXbac-BPG13B8.10	Liver	0.0	GTEx
ENSG00000224582.5	LINC01015	Liver	0.0	GTEx
ENSG00000229281.1	GPR53P	Liver	0.0	GTEx
ENSG00000237988.3	OR2I1P	Liver	2.7230965546575926e-05	GTEx
ENSG00000213886.3	UBD	Liver	2.4432156529136538e-05	GTEx
ENSG00000232173.2	OR2H5P	Liver	0.0	GTEx
ENSG00000227609.2	TMEM183AP1	Liver	0.0	GTEx
ENSG00000201330.1	SNORD32B	Liver	0.0	GTEx
ENSG00000231301.1	RPL13AP	Liver	0.0	GTEx
ENSG00000204657.3	OR2H2	Liver	3.7524457677584003e-07	GTEx
ENSG00000204681.10	GABBR1	Liver	7.090599744789452e-05	GTEx
ENSG00000235238.1	SUMO2P1	Liver	1.9685240323266695e-06	GTEx
ENSG00000204655.11	MOG	Liver	2.024670353041259e-07	GTEx
ENSG00000204644.9	ZFP57	Liver	3.00382815823054e-07	GTEx
ENSG00000233916.1	ZDHHC20P1	Liver	2.8107188430455127e-06	GTEx
ENSG00000204642.13	HLA-F	Liver	0.00019702254359846874	GTEx
ENSG00000225864.1	HCG4P11	Liver	0.0	GTEx
ENSG00000239257.1	RPL23AP1	Liver	4.657592513823905e-05	GTEx
ENSG00000214922.9	HLA-F-AS1	Liver	1.0911101658868567e-05	GTEx
ENSG00000273340.1	MICE	Liver	1.2473840918757975e-05	GTEx
ENSG00000227758.1	HCG9P5	Liver	0.0	GTEx
ENSG00000199290.1	Y_RNA	Liver	0.0	GTEx
ENSG00000235821.1	IFITM4P	Liver	5.833262441514249e-06	GTEx
ENSG00000272236.1	XXbac-BPG170G13.32	Liver	1.695618885580604e-06	GTEx
ENSG00000270896.1	XXbac-BPG170G13.31	Liver	0.0	GTEx
ENSG00000181126.13	HLA-V	Liver	1.5600170140365802e-06	GTEx
ENSG00000176998.4	HCG4	Liver	5.482773287962569e-06	GTEx
ENSG00000261548.1	HLA-P	Liver	0.0	GTEx
ENSG00000213880.3	RPL7AP7	Liver	0.0	GTEx
ENSG00000237042.1	MICG	Liver	0.0	GTEx
ENSG00000204632.11	HLA-G	Liver	1.364951084644832e-05	GTEx
ENSG00000229142.1	HCG4P8	Liver	0.0	GTEx
ENSG00000233265.1	MICF	Liver	0.0	GTEx
ENSG00000281831.1	HCP5B	Liver	2.893236920459379e-06	GTEx
ENSG00000230521.1	HCG4P7	Liver	1.9557635048915356e-05	GTEx
ENSG00000206341.7	HLA-H	Liver	0.00022313908974904296	GTEx
ENSG00000231130.1	HLA-T	Liver	1.9566142067205444e-06	GTEx
ENSG00000233677.1	DDX39BP1	Liver	0.0	GTEx
ENSG00000235963.1	MCCD1P1	Liver	0.0	GTEx
ENSG00000227262.3	HCG4B	Liver	1.7311782220331775e-05	GTEx
ENSG00000230795.3	HLA-K	Liver	0.00013646108039132285	GTEx
ENSG00000228078.1	HLA-U	Liver	3.0225435984687368e-05	GTEx
ENSG00000206503.12	HLA-A	Liver	0.004280731603572948	GTEx
ENSG00000227766.1	HCG4P5	Liver	3.233517652062952e-06	GTEx
ENSG00000235290.1	HLA-W	Liver	4.385367928541047e-06	GTEx
ENSG00000229390.1	MICD	Liver	6.643130582730752e-07	GTEx
ENSG00000204625.10	HCG9	Liver	8.965546575925139e-07	GTEx
ENSG00000238024.1	DDX39BP2	Liver	0.0	GTEx
ENSG00000224312.1	MCCD1P2	Liver	0.0	GTEx
ENSG00000204623.9	ZNRD1ASP	Liver	1.3695448745214804e-05	GTEx
ENSG00000204622.11	HLA-J	Liver	2.2245852828583582e-05	GTEx
ENSG00000237669.1	HCG4P3	Liver	1.2034878774989365e-05	GTEx
ENSG00000232757.1	ETF1P1	Liver	6.466184602296894e-07	GTEx
ENSG00000066379.14	ZNRD1	Liver	0.00029978732454274775	GTEx
ENSG00000204619.7	PPP1R11	Liver	0.0003323692045937899	GTEx
ENSG00000204618.8	RNF39	Liver	3.1280306252658447e-06	GTEx
ENSG00000204616.10	TRIM31	Liver	3.598468736707784e-06	GTEx
ENSG00000231226.1	TRIM31-AS1	Liver	0.0	GTEx
ENSG00000252228.1	SNORA48	Liver	0.0	GTEx
ENSG00000204614.8	TRIM40	Liver	1.9583156103785623e-07	GTEx
ENSG00000204613.10	TRIM10	Liver	3.247128881327095e-05	GTEx
ENSG00000204610.12	TRIM15	Liver	9.61718417694598e-05	GTEx
ENSG00000234127.8	TRIM26	Liver	0.00038213526159081246	GTEx
ENSG00000233892.1	PAIP1P1	Liver	1.704210974053594e-05	GTEx
ENSG00000270604.5	HCG17	Liver	3.3424074861760954e-06	GTEx
ENSG00000236475.1	TRIM26BP	Liver	0.0	GTEx
ENSG00000243753.5	HLA-L	Liver	9.802637175669927e-06	GTEx
ENSG00000280128.1	XXbac-BPG283O16.9	Liver	5.305827307528711e-05	GTEx
ENSG00000231074.8	HCG18	Liver	2.341982135261591e-05	GTEx
ENSG00000204599.14	TRIM39	Liver	0.00011035304125903871	GTEx
ENSG00000241370.5	RPP21	Liver	0.00021539770310506168	GTEx
ENSG00000224372.1	HLA-N	Liver	0.0	GTEx
ENSG00000224486.1	HCG19P	Liver	0.0	GTEx
ENSG00000236405.1	UBQLN1P1	Liver	0.0	GTEx
ENSG00000226577.1	MICC	Liver	0.0	GTEx
ENSG00000229068.1	TMPOP1	Liver	0.0	GTEx
ENSG00000224936.1	SUCLA2P1	Liver	0.0	GTEx
ENSG00000236603.2	RANP1	Liver	2.7162909400255214e-06	GTEx
ENSG00000204592.8	HLA-E	Liver	0.0035789025946405782	GTEx
ENSG00000235781.1	XXbac-BPG249D20.9	Liver	2.9017439387494683e-06	GTEx
ENSG00000204590.12	GNL1	Liver	0.00010463632496809869	GTEx
ENSG00000204576.11	PRR3	Liver	0.00010743513398553808	GTEx
ENSG00000204574.12	ABCF1	Liver	0.0003384091875797533	GTEx
ENSG00000216101.3	MIR877	Liver	0.0	GTEx
ENSG00000204569.9	PPP1R10	Liver	0.0004114844746916206	GTEx
ENSG00000204568.11	MRPS18B	Liver	0.0010831986388770737	GTEx
ENSG00000137343.17	ATAT1	Liver	7.500638026371757e-05	GTEx
ENSG00000228415.3	PTMAP1	Liver	1.5925988940876222e-06	GTEx
ENSG00000204564.11	C6orf136	Liver	0.00022118247554232242	GTEx
ENSG00000204560.9	DHX16	Liver	0.00028319863887707355	GTEx
ENSG00000146112.11	PPP1R18	Liver	0.00017201190982560612	GTEx
ENSG00000137404.14	NRM	Liver	5.2973202892386224e-05	GTEx
ENSG00000230449.1	RPL7P4	Liver	0.0	GTEx
ENSG00000137337.14	MDC1	Liver	0.0001370650786899192	GTEx
ENSG00000224328.1	MDC1-AS1	Liver	0.0	GTEx
ENSG00000196230.12	TUBB	Liver	0.0017924287537218204	GTEx
ENSG00000272540.1	XXbac-BPG252P9.9	Liver	2.7239472564866014e-05	GTEx
ENSG00000137312.14	FLOT1	Liver	0.0013456401531263293	GTEx
ENSG00000201988.2	Y_RNA	Liver	0.0	GTEx
ENSG00000272273.1	XXbac-BPG252P9.10	Liver	4.460229689493833e-06	GTEx
ENSG00000137331.11	IER3	Liver	0.00037992343683538915	GTEx
ENSG00000263608.2	RN7SL353P	Liver	0.0	GTEx
ENSG00000228022.5	HCG20	Liver	1.3846022968949385e-06	GTEx
ENSG00000214894.6	LINC00243	Liver	7.323692045937899e-07	GTEx
ENSG00000237923.1	XXbac-BPG27H4.8	Liver	0.0	GTEx
ENSG00000202241.1	RN7SKP186	Liver	0.0	GTEx
ENSG00000237775.1	DDR1-AS1	Liver	0.0	GTEx
ENSG00000204580.13	DDR1	Liver	2.8991918332624416e-05	GTEx
ENSG00000284370.1	MIR4640	Liver	0.0	GTEx
ENSG00000213780.10	GTF2H4	Liver	0.0003547426626967248	GTEx
ENSG00000137411.16	VARS2	Liver	0.0003380689068481497	GTEx
ENSG00000196260.4	SFTA2	Liver	2.2050191407911525e-06	GTEx
ENSG00000252761.1	Y_RNA	Liver	0.0	GTEx
ENSG00000168631.12	DPCR1	Liver	3.4317311782220334e-07	GTEx
ENSG00000233529.1	HCG21	Liver	0.0	GTEx
ENSG00000275906.1	XXbac-BPG118E17.10	Liver	0.0	GTEx
ENSG00000204544.5	MUC21	Liver	2.138664398128456e-06	GTEx
ENSG00000261272.1	MUC22	Liver	5.55338153977031e-08	GTEx
ENSG00000228789.6	HCG22	Liver	1.415737983836665e-07	GTEx
ENSG00000222895.1	RNU6-1133P	Liver	0.0	GTEx
ENSG00000204542.2	C6orf15	Liver	0.0	GTEx
ENSG00000204540.10	PSORS1C1	Liver	8.266269672479796e-07	GTEx
ENSG00000204539.3	CDSN	Liver	0.0	GTEx
ENSG00000204538.3	PSORS1C2	Liver	9.590812420246705e-07	GTEx
ENSG00000238211.1	POLR2LP1	Liver	0.0	GTEx
ENSG00000204536.13	CCHCR1	Liver	9.664823479370481e-05	GTEx
ENSG00000137310.11	TCF19	Liver	1.3769459804338579e-05	GTEx
ENSG00000204531.17	POU5F1	Liver	3.610378562313909e-05	GTEx
ENSG00000204528.3	PSORS1C3	Liver	1.3710761378136962e-05	GTEx
ENSG00000272501.1	XXbac-BPG299F13.17	Liver	2.9502339430029775e-05	GTEx
ENSG00000206344.7	HCG27	Liver	2.052743513398554e-05	GTEx
ENSG00000271821.1	XXbac-BPG299F13.14	Liver	0.0	GTEx
ENSG00000255726.1	XXbac-BPG299F13.15	Liver	0.0	GTEx
ENSG00000255899.1	XXbac-BPG299F13.16	Liver	0.0	GTEx
ENSG00000204525.16	HLA-C	Liver	0.006242450021267545	GTEx
ENSG00000234745.10	HLA-B	Liver	0.00796001701403658	GTEx
ENSG00000214892.4	USP8P1	Liver	1.662016163334751e-07	GTEx
ENSG00000227939.1	RPL3P2	Liver	6.716290940025521e-06	GTEx
ENSG00000231402.1	WASF5P	Liver	0.0	GTEx
ENSG00000256166.1	XXbac-BPG248L24.13	Liver	0.0	GTEx
ENSG00000229836.1	XXbac-BPG248L24.10	Liver	0.0	GTEx
ENSG00000277402.1	MIR6891	Liver	1.987239472564866e-05	GTEx
ENSG00000271581.1	XXbac-BPG248L24.12	Liver	2.487452148022118e-06	GTEx
ENSG00000228432.1	DHFRP2	Liver	0.0	GTEx
ENSG00000201658.1	RNU6-283P	Liver	0.0	GTEx
ENSG00000230994.1	FGFR3P1	Liver	0.0	GTEx
ENSG00000223702.1	ZDHHC20P2	Liver	0.0	GTEx
ENSG00000225851.1	HLA-S	Liver	8.552105487026798e-06	GTEx
ENSG00000272221.1	XXbac-BPG181B23.7	Liver	3.509145044661846e-05	GTEx
ENSG00000204520.12	MICA	Liver	0.00019761803487877496	GTEx
ENSG00000199332.1	Y_RNA	Liver	4.279880901743938e-06	GTEx
ENSG00000230174.1	LINC01149	Liver	0.0	GTEx
ENSG00000233902.1	XXbac-BPG181B23.6	Liver	0.0	GTEx
ENSG00000206337.10	HCP5	Liver	8.314759676733304e-05	GTEx
ENSG00000204516.9	MICB	Liver	1.3214802211824754e-05	GTEx
ENSG00000201680.1	Y_RNA	Liver	0.0	GTEx
ENSG00000256851.1	XXbac-BPG16N22.5	Liver	0.0	GTEx
ENSG00000219797.2	PPIAP9	Liver	0.0	GTEx
ENSG00000225499.1	RPL15P4	Liver	0.0	GTEx
ENSG00000204511.2	MCCD1	Liver	0.0	GTEx
ENSG00000198563.13	DDX39B	Liver	0.0013966822628668652	GTEx
ENSG00000201785.1	SNORD117	Liver	0.0	GTEx
ENSG00000265236.1	SNORD84	Liver	0.0	GTEx
ENSG00000234006.1	DDX39B-AS1	Liver	1.3928541046363248e-06	GTEx
ENSG00000213760.10	ATP6V1G2	Liver	8.15142492556359e-06	GTEx
ENSG00000204498.10	NFKBIL1	Liver	0.00023700552956188855	GTEx
ENSG00000226979.8	LTA	Liver	2.6218630370055298e-06	GTEx
ENSG00000232810.3	TNF	Liver	5.182475542322416e-06	GTEx
ENSG00000227507.2	LTB	Liver	4.372607401105913e-05	GTEx
ENSG00000204482.10	LST1	Liver	6.054444917056571e-05	GTEx
ENSG00000204475.9	NCR3	Liver	8.75712462781795e-06	GTEx
ENSG00000230622.1	UQCRHP1	Liver	0.0	GTEx
ENSG00000204472.12	AIF1	Liver	0.00013540621012335177	GTEx
ENSG00000204469.12	PRRC2A	Liver	0.0003918332624415143	GTEx
ENSG00000200816.1	SNORA38	Liver	0.0	GTEx
ENSG00000274494.1	MIR6832	Liver	0.0	GTEx
ENSG00000204463.12	BAG6	Liver	0.000786388770735857	GTEx
ENSG00000204444.10	APOM	Liver	0.002162484049340706	GTEx
ENSG00000204439.3	C6orf47	Liver	0.00011507443641003829	GTEx
ENSG00000204438.10	GPANK1	Liver	9.835814547001275e-05	GTEx
ENSG00000201207.1	Y_RNA	Liver	8.788600595491281e-06	GTEx
ENSG00000204435.13	CSNK2B	Liver	0.0016783496384517227	GTEx
ENSG00000240053.8	LY6G5B	Liver	0.00016570820927264994	GTEx
ENSG00000204428.12	LY6G5C	Liver	1.6045937898766484e-05	GTEx
ENSG00000204427.11	ABHD16A	Liver	0.00040586984262016163	GTEx
ENSG00000266776.1	MIR4646	Liver	0.0	GTEx
ENSG00000204424.9	LY6G6F	Liver	4.3751595065929396e-07	GTEx
ENSG00000255552.7	LY6G6E	Liver	0.0	GTEx
ENSG00000244355.7	LY6G6D	Liver	0.0	GTEx
ENSG00000204421.2	LY6G6C	Liver	2.3479370480646537e-06	GTEx
ENSG00000204420.8	MPIG6B	Liver	2.814972352190557e-06	GTEx
ENSG00000213722.8	DDAH2	Liver	0.0002973202892386219	GTEx
ENSG00000213719.8	CLIC1	Liver	0.0006055295618885581	GTEx
ENSG00000204410.14	MSH5	Liver	5.668226286686517e-05	GTEx
ENSG00000252743.1	RNU6-850P	Liver	5.663972777541471e-06	GTEx
ENSG00000228727.8	SAPCD1	Liver	5.6665248830284984e-05	GTEx
ENSG00000235663.1	SAPCD1-AS1	Liver	5.321990642279881e-06	GTEx
ENSG00000204396.10	VWA7	Liver	1.634028073160357e-05	GTEx
ENSG00000204394.12	VARS	Liver	0.000278860059549128	GTEx
ENSG00000201555.1	Y_RNA	Liver	5.371331348362398e-06	GTEx
ENSG00000204392.10	LSM2	Liver	0.00025682688217779667	GTEx
ENSG00000204390.9	HSPA1L	Liver	1.2172692471288814e-05	GTEx
ENSG00000204389.9	HSPA1A	Liver	0.002026371756699277	GTEx
ENSG00000204388.6	HSPA1B	Liver	0.0013148447469162059	GTEx
ENSG00000204387.12	C6orf48	Liver	0.00043598468736707785	GTEx
ENSG00000201823.1	SNORD48	Liver	0.0	GTEx
ENSG00000204386.10	NEU1	Liver	0.0003462356444066355	GTEx
ENSG00000204385.10	SLC44A4	Liver	2.80476393024245e-06	GTEx
ENSG00000204371.11	EHMT2	Liver	0.00011726924712888133	GTEx
ENSG00000237080.2	EHMT2-AS1	Liver	1.7036154827732879e-06	GTEx
ENSG00000166278.14	C2	Liver	0.0031458953636750316	GTEx
ENSG00000204366.3	ZBTB12	Liver	1.5054870267971075e-05	GTEx
ENSG00000281756.1	C2-AS1	Liver	6.531688643130582e-05	GTEx
ENSG00000243649.8	CFB	Liver	0.01897065078689919	GTEx
ENSG00000204356.13	NELFE	Liver	0.0002488302849851127	GTEx
ENSG00000284446.1	MIR1236	Liver	1.3227562739259888e-05	GTEx
ENSG00000204351.11	SKIV2L	Liver	0.0005646108039132284	GTEx
ENSG00000204348.9	DXO	Liver	0.0005851127179923437	GTEx
ENSG00000204344.14	STK19	Liver	0.00019421522756273924	GTEx
ENSG00000244731.7	C4A	Liver	0.0007384942577626542	GTEx
ENSG00000233627.2	C4A-AS1	Liver	2.202467035304126e-06	GTEx
ENSG00000204338.8	CYP21A1P	Liver	0.00022152275627392598	GTEx
ENSG00000248290.1	TNXA	Liver	1.1919183326244151e-05	GTEx
ENSG00000250535.1	STK19B	Liver	0.00015275202041684392	GTEx
ENSG00000224389.8	C4B	Liver	0.0008711186729051468	GTEx
ENSG00000229776.1	C4B-AS1	Liver	2.900893236920459e-06	GTEx
ENSG00000231852.6	CYP21A2	Liver	0.0002971501488728201	GTEx
ENSG00000168477.17	TNXB	Liver	3.2011909825606126e-05	GTEx
ENSG00000252512.1	RNA5SP206	Liver	0.0	GTEx
ENSG00000213676.10	ATF6B	Liver	0.0004432156529136537	GTEx
ENSG00000204315.3	FKBPL	Liver	5.783071033602722e-05	GTEx
ENSG00000204314.10	PRRT1	Liver	1.9999999999999998e-05	GTEx
ENSG00000221988.12	PPT2	Liver	0.00017805189281156955	GTEx
ENSG00000241404.6	EGFL8	Liver	0.00019795831561037855	GTEx
ENSG00000204310.12	AGPAT1	Liver	0.00041556784347086345	GTEx
ENSG00000284469.1	MIR6721	Liver	0.0	GTEx
ENSG00000204308.7	RNF5	Liver	0.0012392173543173117	GTEx
ENSG00000277264.1	MIR6833	Liver	0.0	GTEx
ENSG00000204305.13	AGER	Liver	0.00010442364951084643	GTEx
ENSG00000273333.2	XXbac-BPG300A18.13	Liver	0.0	GTEx
ENSG00000204304.11	PBX2	Liver	0.00040212675457252235	GTEx
ENSG00000213654.9	GPSM3	Liver	0.0001239642705231816	GTEx
ENSG00000204301.6	NOTCH4	Liver	7.0761378136963e-05	GTEx
ENSG00000277427.1	XXbac-BPG154L12.5	Liver	0.0	GTEx
ENSG00000225914.1	XXbac-BPG154L12.4	Liver	1.3637601020842195e-07	GTEx
ENSG00000204296.11	C6orf10	Liver	0.0	GTEx
ENSG00000237285.1	HNRNPA1P2	Liver	0.0	GTEx
ENSG00000223335.1	RNU6-603P	Liver	0.0	GTEx
ENSG00000228962.1	HCG23	Liver	1.514674606550404e-06	GTEx
ENSG00000204290.10	BTNL2	Liver	0.0	GTEx
ENSG00000204287.13	HLA-DRA	Liver	0.0007593364525733731	GTEx
ENSG00000196301.3	HLA-DRB9	Liver	0.0	GTEx
ENSG00000198502.5	HLA-DRB5	Liver	0.0001564355593364526	GTEx
ENSG00000251916.1	RNU1-61P	Liver	0.0	GTEx
ENSG00000229391.7	HLA-DRB6	Liver	7.924287537218205e-05	GTEx
ENSG00000196126.11	HLA-DRB1	Liver	0.0007583156103785623	GTEx
ENSG00000196735.11	HLA-DQA1	Liver	3.2445767758400683e-05	GTEx
ENSG00000179344.16	HLA-DQB1	Liver	6.997873245427476e-05	GTEx
ENSG00000223534.1	HLA-DQB1-AS1	Liver	1.3717566992769033e-05	GTEx
ENSG00000235040.1	MTCO3P1	Liver	0.0	GTEx
ENSG00000232080.5	XXbac-BPG254F23.7	Liver	0.0	GTEx
ENSG00000226030.1	HLA-DQB3	Liver	0.0	GTEx
ENSG00000237541.3	HLA-DQA2	Liver	9.498936622713739e-06	GTEx
ENSG00000263649.1	MIR3135B	Liver	0.0	GTEx
ENSG00000232629.8	HLA-DQB2	Liver	5.008932369204594e-06	GTEx
ENSG00000241106.6	HLA-DOB	Liver	1.5527009783071037e-05	GTEx
ENSG00000204267.13	TAP2	Liver	0.00011494683113568695	GTEx
ENSG00000204264.8	PSMB8	Liver	0.0011355168013611231	GTEx
ENSG00000204261.8	PSMB8-AS1	Liver	0.00010857507443641004	GTEx
ENSG00000168394.10	TAP1	Liver	0.00022441514249255635	GTEx
ENSG00000240065.7	PSMB9	Liver	0.00034368353891960866	GTEx
ENSG00000234515.1	PPP1R2P1	Liver	0.0	GTEx
ENSG00000235301.1	HLA-Z	Liver	0.0	GTEx
ENSG00000242574.8	HLA-DMB	Liver	7.226712037430882e-05	GTEx
ENSG00000204257.14	HLA-DMA	Liver	0.00015904721395151	GTEx
ENSG00000204256.12	BRD2	Liver	0.0008441514249255636	GTEx
ENSG00000223837.2	XXbac-BPG181M17.4	Liver	0.0	GTEx
ENSG00000204252.13	HLA-DOA	Liver	1.626286686516376e-05	GTEx
ENSG00000231389.7	HLA-DPA1	Liver	0.0002201616333475117	GTEx
ENSG00000223865.10	HLA-DPB1	Liver	0.0001600595491280306	GTEx
ENSG00000224796.1	RPL32P1	Liver	1.0331773713313484e-06	GTEx
ENSG00000231461.1	HLA-DPA2	Liver	0.0	GTEx
ENSG00000228688.1	COL11A2P1	Liver	0.0	GTEx
ENSG00000224557.7	HLA-DPB2	Liver	4.0331773713313477e-07	GTEx
ENSG00000237398.1	HLA-DPA3	Liver	0.0	GTEx
ENSG00000230313.1	HCG24	Liver	0.0	GTEx
ENSG00000204248.10	COL11A2	Liver	1.0446618460229689e-05	GTEx
ENSG00000204231.10	RXRB	Liver	0.0004835389196086772	GTEx
ENSG00000202441.2	RNY4P10	Liver	7.941301573798383e-06	GTEx
ENSG00000112473.17	SLC39A7	Liver	0.0010317311782220332	GTEx
ENSG00000204228.3	HSD17B8	Liver	0.0005581454700127605	GTEx
ENSG00000199036.1	MIR219A1	Liver	0.0	GTEx
ENSG00000204227.4	RING1	Liver	0.0006093577201190982	GTEx
ENSG00000225463.1	ZNF70P1	Liver	0.0	GTEx
ENSG00000223457.1	HTATSF1P1	Liver	0.0	GTEx
ENSG00000272217.1	XXbac-BPG157A10.21	Liver	1.5876648234793705e-05	GTEx
ENSG00000232940.5	HCG25	Liver	7.001276052743513e-06	GTEx
ENSG00000223501.8	VPS52	Liver	0.00026601446193109317	GTEx
ENSG00000231500.6	RPS18	Liver	0.013891960867715866	GTEx
ENSG00000235863.3	B3GALT4	Liver	1.2536792854104637e-05	GTEx
ENSG00000227057.9	WDR46	Liver	0.0002701829008932369	GTEx
ENSG00000284517.1	MIR6873	Liver	0.0	GTEx
ENSG00000204220.11	PFDN6	Liver	0.00028285835814547	GTEx
ENSG00000284064.1	MIR6834	Liver	0.0	GTEx
ENSG00000237441.9	RGL2	Liver	0.00028294342832837095	GTEx
ENSG00000231925.11	TAPBP	Liver	0.0011681837515950659	GTEx
ENSG00000236104.2	ZBTB22	Liver	0.00011642705231816249	GTEx
ENSG00000204209.11	DAXX	Liver	0.00022458528285835812	GTEx
ENSG00000229596.3	MYL8P	Liver	0.0	GTEx
ENSG00000228285.2	LYPLA2P1	Liver	1.1465759251382391e-06	GTEx
ENSG00000225644.1	RPL35AP4	Liver	0.0	GTEx
ENSG00000237649.7	KIFC1	Liver	3.994045087196938e-06	GTEx
ENSG00000204194.1	RPL12P1	Liver	1.1342407486176095e-06	GTEx
ENSG00000112511.17	PHF1	Liver	0.00042824330072309657	GTEx
ENSG00000112514.15	CUTA	Liver	0.0013015737983836666	GTEx
ENSG00000197283.14	SYNGAP1	Liver	2.672905146746066e-05	GTEx
ENSG00000274259.2	XXbac-BPG294E21.9	Liver	0.0	GTEx
ENSG00000284256.1	MIR5004	Liver	0.0	GTEx
ENSG00000213588.5	ZBTB9	Liver	0.0	GTEx
ENSG00000204188.7	GGNBP1	Liver	0.0	GTEx
ENSG00000242014.3	RN7SL26P	Liver	0.0	GTEx
ENSG00000276746.1	Metazoa_SRP	Liver	0.0	GTEx
ENSG00000030110.12	BAK1	Liver	9.427477669076988e-05	GTEx
ENSG00000197251.3	LINC00336	Liver	0.0	GTEx
ENSG00000096433.10	ITPR3	Liver	3.1127179923436835e-05	GTEx
ENSG00000137288.9	UQCC2	Liver	0.0002810718843045512	GTEx
ENSG00000266509.1	MIR3934	Liver	6.073160357294768e-06	GTEx
ENSG00000161896.11	IP6K3	Liver	9.924287537218206e-05	GTEx
ENSG00000161904.11	LEMD2	Liver	0.00026958740961293066	GTEx
ENSG00000096395.10	MLN	Liver	0.0	GTEx
ENSG00000249346.6	LINC01016	Liver	5.323692045937899e-07	GTEx
ENSG00000271362.1	RP3-468B3.4	Liver	0.0	GTEx
ENSG00000233183.2	RP3-468B3.2	Liver	3.141641854529987e-07	GTEx
ENSG00000276824.1	MIR7159	Liver	0.0	GTEx
ENSG00000221697.1	MIR1275	Liver	0.0	GTEx
ENSG00000124493.13	GRM4	Liver	1.7447894512973204e-07	GTEx
ENSG00000271231.1	KRT18P9	Liver	0.0	GTEx
ENSG00000214810.4	CYCSP55	Liver	0.0	GTEx
ENSG00000137309.19	HMGA1	Liver	0.0001416758826031476	GTEx
ENSG00000276404.1	MIR6835	Liver	0.0	GTEx
ENSG00000186577.12	C6orf1	Liver	0.00014718843045512548	GTEx
ENSG00000225339.3	RP11-513I15.6	Liver	2.8821777966822626e-06	GTEx
ENSG00000220583.1	RPL35P2	Liver	0.0	GTEx
ENSG00000272325.1	NUDT3	Liver	0.0001066950233943003	GTEx
ENSG00000124614.13	RPS10	Liver	0.003575499787324543	GTEx
ENSG00000124507.10	PACSIN1	Liver	2.523181624840493e-06	GTEx
ENSG00000124664.10	SPDEF	Liver	1.198468736707784e-06	GTEx
ENSG00000196114.3	RP3-391O22.3	Liver	3.126329221607827e-06	GTEx
ENSG00000196821.9	C6orf106	Liver	0.0009186729051467461	GTEx
ENSG00000216636.1	RPL7P25	Liver	0.0	GTEx
ENSG00000265123.2	RN7SL200P	Liver	0.0	GTEx
ENSG00000220643.1	RP3-391O22.1	Liver	0.0	GTEx
ENSG00000272288.5	RP11-140K17.3	Liver	7.31348362398979e-05	GTEx
ENSG00000186328.4	RP11-140K17.2	Liver	0.0	GTEx
ENSG00000217130.1	RP3-375P9.2	Liver	7.103360272224585e-06	GTEx
